emp_no,first_name,last_name,salary,title,from_date
244113,Navin,Terwilliger,48992,Senior Engineer,1997-08-29
284156,Nechama,Ananiadou,40000,Senior Engineer,1994-04-14
476733,Nechama,Bach,40000,Engineer,1995-12-22
75226,Nechama,Couchot,46501,Senior Engineer,1996-06-20
85784,Nechama,Cronau,82582,Senior Staff,1992-10-25
215471,Nechama,Dehkordi,40000,Senior Engineer,1990-02-25
211666,Nechama,Dratva,40000,Senior Engineer,1993-02-16
432918,Nechama,Ferretti,40000,Senior Staff,1992-02-10
401705,Nechama,Furudate,48631,Senior Staff,1996-06-28
13960,Nechama,Hettesheimer,43204,Senior Staff,1996-04-06
260529,Nechama,Hofstetter,40000,Senior Engineer,1999-11-08
92829,Nechama,Kalefeld,50087,Senior Engineer,1994-09-27
289278,Nechama,Luit,41925,Senior Engineer,1998-05-29
106548,Nechama,Masada,40000,Staff,1998-06-03
422454,Nechama,McAlpine,80226,Senior Staff,1994-10-01
258507,Nechama,Miculan,75914,Senior Staff,1987-10-25
53103,Nechama,Molenkamp,60801,Senior Staff,1997-08-09
33470,Nechama,Potthoff,44293,Senior Engineer,1994-12-16
46258,Nechama,Przulj,40000,Staff,1995-01-08
413986,Nechama,Rassart,68230,Senior Staff,1995-09-30
425738,Nechama,Rusmann,43695,Senior Engineer,1997-07-03
54961,Nechama,Spelt,40000,Senior Engineer,1996-05-25
459867,Nechama,Theuretzbacher,43545,Engineer,2000-02-01
498282,Nechama,Trachtenberg,40000,Senior Engineer,1991-04-18
251216,Nechama,Tsunoo,66261,Senior Staff,1997-10-01
241855,Nechama,Undy,59676,Senior Engineer,1998-04-16
261894,Nechama,Versino,59071,Senior Staff,1997-05-15
61124,Nechama,Waymire,96529,Senior Staff,1999-02-26
21288,Nechama,Wendorf,40000,Senior Engineer,1994-03-18
288075,Nectarios,Aloia,61308,Technique Leader,1987-08-13
89598,Nectarios,Alpin,40000,Senior Engineer,2001-04-09
76239,Nectarios,Baca,58939,Engineer,1995-07-14
456394,Nectarios,Bellone,67131,Senior Staff,1988-03-08
436156,Nectarios,Benaini,60657,Assistant Engineer,1999-11-18
23087,Nectarios,Bernini,75082,Staff,1997-08-23
273409,Nectarios,Camarinopoulos,40000,Senior Staff,2001-07-17
31257,Nectarios,Cherinka,45626,Senior Engineer,1991-03-20
65144,Nectarios,Deyuan,63968,Senior Staff,2001-05-02
81218,Nectarios,Impagliazzo,63558,Senior Engineer,1997-12-26
74186,Nectarios,Landherr,52913,Senior Staff,1994-07-18
217642,Nectarios,Lieberherr,45507,Engineer,1996-02-08
271421,Nectarios,Litvinov,40000,Senior Engineer,1996-10-24
294178,Nectarios,Luga,60278,Senior Engineer,1992-05-16
473605,Nectarios,Monarch,57686,Senior Engineer,1994-05-07
12608,Nectarios,Mondadori,40000,Senior Staff,2000-02-22
39909,Nectarios,Ozeki,56365,Senior Staff,1994-06-29
104870,Nectarios,Peltason,94450,Senior Staff,1994-04-11
64398,Nectarios,Perna,71024,Senior Staff,1985-02-03
419828,Nectarios,Skogmar,40000,Senior Engineer,1998-09-12
221829,Nectarios,Smeets,40000,Senior Engineer,1990-08-21
283777,Nectarios,Sridhar,40000,Engineer,1995-06-13
233481,Nectarios,Talmon,40000,Senior Engineer,1992-04-12
272691,Nectarios,Usery,55747,Senior Staff,2002-01-29
291196,Nectarios,Waleschkowski,61687,Senior Engineer,2001-12-06
292546,Nectarios,Zastre,50397,Technique Leader,1997-06-25
412125,Neelam,Asmuth,40000,Senior Engineer,1990-05-13
433221,Neelam,Biron,46569,Senior Engineer,1996-09-13
294742,Neelam,Brender,74862,Senior Staff,1993-01-19
486662,Neelam,Brookner,82108,Staff,1997-01-05
283653,Neelam,Camurati,43254,Senior Staff,1992-01-31
233653,Neelam,Chachaty,40000,Senior Engineer,1993-09-15
273575,Neelam,Colorni,46574,Senior Staff,1988-12-02
413985,Neelam,Coombs,52233,Senior Staff,1986-04-25
400570,Neelam,Ghandeharizadeh,46486,Senior Engineer,1987-04-03
293718,Neelam,Hainaut,40000,Senior Engineer,1998-07-25
491516,Neelam,Heiserman,51020,Senior Staff,1995-04-09
83875,Neelam,Herber,43704,Senior Staff,1995-09-17
293287,Neelam,Isard,75977,Senior Staff,1998-08-09
408592,Neelam,Itzigehl,51858,Engineer,1999-03-16
415523,Neelam,Luef,57697,Senior Staff,1996-02-23
227586,Neelam,Munawer,40000,Senior Staff,1986-08-04
60998,Neelam,Norsworthy,63016,Senior Staff,1994-10-15
287505,Neelam,Orlowska,40000,Senior Engineer,1996-03-10
486658,Neelam,Pfau,41690,Engineer,1995-09-11
46484,Neelam,Rabehasaina,59795,Senior Staff,1995-10-25
440338,Neelam,Radwan,40000,Senior Staff,1991-07-28
407648,Neelam,Reinhard,45310,Senior Staff,1992-01-06
15193,Neelam,Schach,47039,Senior Engineer,1989-02-14
430179,Neelam,Serna,83401,Senior Staff,1997-10-06
220060,Neelam,Slaats,40000,Technique Leader,1986-07-23
81000,Neelam,Thisen,51362,Senior Engineer,2001-10-23
238578,Neelam,Uhrig,75247,Senior Engineer,1994-03-17
254963,Neven,Bharadwaj,48955,Senior Engineer,1993-05-09
12890,Neven,Casley,66803,Senior Staff,1985-10-31
93189,Neven,Dalton,43919,Senior Engineer,1993-07-17
265133,Neven,DiGiano,67974,Senior Staff,1987-05-18
32487,Neven,Hambrick,56318,Senior Staff,1992-08-24
273255,Neven,Haumacher,40000,Senior Staff,2001-06-14
42650,Neven,Horswill,79698,Senior Staff,1994-10-22
23470,Neven,Hutton,58086,Senior Engineer,1993-09-05
246253,Neven,Jansen,43176,Senior Staff,1996-03-24
200909,Neven,Krogh,76993,Senior Staff,1991-05-17
52117,Neven,Lipner,58904,Engineer,1999-03-25
17245,Neven,Milicia,81426,Staff,1995-01-12
235862,Neven,Openshaw,68577,Senior Engineer,1997-12-28
70310,Neven,Ranai,56415,Staff,1996-08-03
401799,Neven,Redmiles,40000,Senior Engineer,1990-03-17
31650,Neven,Savasere,75830,Senior Staff,1994-06-05
433044,Neven,Setiz,40000,Senior Staff,1991-09-04
426684,Neven,Sridhar,79470,Senior Staff,1990-06-22
448287,Neven,Wynblatt,72582,Senior Staff,1995-05-10
433902,Nevin,Dusink,40000,Senior Engineer,1994-10-09
102162,Nevin,Fujisaki,40000,Senior Engineer,1993-01-25
65715,Nevin,Gniady,47221,Senior Engineer,1993-05-02
496665,Nevin,Kieras,56716,Engineer,1999-02-08
296884,Nevin,Krichel,40000,Senior Engineer,1991-08-15
477738,Nevin,Lamma,66106,Senior Staff,1991-06-25
407200,Nevin,Ligten,40000,Senior Staff,1996-01-25
212258,Nevin,Menhardt,49374,Technique Leader,1986-09-15
211410,Nevin,Pagter,59786,Senior Engineer,1987-04-17
43108,Nevin,Perz,67152,Senior Engineer,1996-03-08
455512,Nevin,Pollock,40000,Senior Engineer,1998-01-21
109180,Nevin,Rousseau,57019,Senior Staff,1987-02-08
459991,Nevin,Salinas,46545,Senior Engineer,1998-10-16
209997,Nevin,Servi,40000,Senior Engineer,2000-05-13
415578,Nevin,Setia,53641,Senior Engineer,2001-09-18
222736,Nevin,Sevcikova,40000,Senior Engineer,1987-11-13
432653,Nevin,Skrikant,51254,Engineer,1999-11-21
257099,Nevin,Swan,49711,Senior Staff,1996-08-09
221794,Nevin,Talmon,58925,Senior Staff,1995-12-30
446088,Nevin,Verspoor,40000,Senior Engineer,1996-07-05
31373,Nevin,Wuwongse,48448,Engineer,1997-05-19
242494,Nevio,Alpin,40000,Senior Staff,1988-01-02
487075,Nevio,Alvarado,66828,Senior Engineer,1997-10-06
83565,Nevio,Beidas,40000,Senior Staff,1995-06-09
416827,Nevio,Binkley,47004,Technique Leader,1996-06-08
276739,Nevio,Birta,62669,Senior Staff,1994-11-22
488705,Nevio,Chenoweth,45327,Senior Engineer,1996-03-18
79072,Nevio,Cochrane,58070,Senior Engineer,1999-10-21
210710,Nevio,Farrar,76571,Senior Staff,1996-01-20
91452,Nevio,Flasterstein,81767,Senior Staff,1994-01-03
70614,Nevio,Furedi,41854,Senior Engineer,1992-04-12
87160,Nevio,Gihr,40000,Senior Engineer,1986-05-25
97375,Nevio,Hofstetter,64676,Senior Staff,1999-03-27
80929,Nevio,Kading,44744,Senior Staff,1996-12-04
20530,Nevio,Katiyar,61897,Senior Engineer,1999-11-15
409162,Nevio,Narwekar,51830,Senior Staff,1997-07-22
454375,Nevio,Paludetto,91546,Senior Staff,1992-12-30
489880,Nevio,Pearson,76897,Senior Staff,1994-12-20
254838,Nevio,Schaft,67360,Senior Staff,1998-06-29
101172,Nevio,Schoegge,101642,Senior Staff,1995-03-20
462987,Nevio,Shrader,55313,Senior Staff,1994-07-12
487792,Nevio,Suessmith,52433,Senior Engineer,1995-11-21
432730,Nevio,Trystram,48673,Engineer,1998-08-28
285342,Nevio,Velasco,41451,Engineer,1998-02-09
243694,Niclas,Businaro,40000,Senior Engineer,1993-09-26
261437,Niclas,Cairo,40000,Senior Engineer,1992-05-09
288877,Niclas,Demizu,46802,Senior Staff,1986-11-11
29488,Niclas,Eastman,51869,Technique Leader,1988-06-24
51219,Niclas,Ernst,49267,Senior Engineer,1993-10-07
412817,Niclas,Garnier,40000,Senior Staff,1985-04-28
420423,Niclas,Guerreiro,54519,Engineer,1999-08-10
225981,Niclas,Hopewell,43157,Senior Engineer,1993-04-06
459416,Niclas,Joslin,40000,Senior Engineer,2000-02-18
73212,Niclas,Maraist,40000,Senior Staff,1999-03-20
495127,Niclas,Mukaidono,40000,Senior Staff,1995-11-16
225085,Niclas,Mungall,62536,Senior Engineer,1991-11-01
102061,Niclas,Nittel,75529,Senior Engineer,1993-11-15
219602,Niclas,Schmiedel,40000,Senior Engineer,1999-09-20
37999,Niclas,Shumilov,54151,Senior Staff,1991-09-08
295181,Niclas,Skogmar,58746,Senior Staff,1994-11-14
39523,Niclas,Snedden,55356,Engineer,1993-12-15
280391,Niclas,Spell,77729,Senior Staff,1992-11-30
263141,Niclas,Stavenow,40000,Senior Staff,1994-10-31
448037,Niclas,Trachtenberg,57671,Senior Engineer,2002-04-28
103484,Niclas,Velardi,57461,Senior Engineer,1991-02-10
459342,Niclas,Vidal,68473,Senior Staff,1994-04-18
461758,Niclas,Weiland,61133,Senior Engineer,1998-05-12
67779,Niclas,Welham,70776,Senior Staff,1990-10-08
69050,Nidapan,Anily,68511,Senior Staff,1996-04-19
208771,Nidapan,Bellmore,57393,Senior Engineer,1998-08-21
89305,Nidapan,Bernardinello,45121,Senior Engineer,1995-08-09
230331,Nidapan,Beutelspacher,40000,Technique Leader,1987-02-03
487577,Nidapan,Bottner,40000,Senior Engineer,1986-12-29
483369,Nidapan,Delaune,40000,Senior Staff,1994-10-13
36795,Nidapan,Einsfeld,66279,Senior Staff,1995-05-07
108765,Nidapan,Fadgyas,55869,Senior Engineer,2001-03-25
275048,Nidapan,Gniady,40000,Senior Engineer,1996-11-17
20454,Nidapan,Gunderson,40000,Senior Engineer,1994-11-26
106465,Nidapan,Guting,40000,Senior Staff,1995-07-25
80132,Nidapan,Hedayat,46989,Senior Engineer,1996-11-26
448967,Nidapan,Lindenbaum,40000,Senior Staff,1994-08-24
486147,Nidapan,Lubachevsky,50300,Senior Engineer,2001-01-04
455402,Nidapan,Luce,87032,Senior Staff,1992-11-25
30846,Nidapan,Montresor,46544,Senior Engineer,1994-10-22
13332,Nidapan,Pearson,40000,Senior Engineer,1997-09-23
201782,Nidapan,Provine,45207,Senior Engineer,1987-03-13
96341,Nidapan,Ranai,45843,Senior Staff,1995-01-08
469029,Nidapan,Remmele,61440,Technique Leader,1994-10-02
418450,Nidapan,Rodham,40000,Senior Staff,1996-08-17
215643,Nidapan,Staelin,40000,Senior Engineer,2001-07-12
493005,Nidapan,Suppi,69968,Senior Staff,1985-10-07
470017,Nidapan,Swift,73044,Senior Staff,1994-02-22
478355,Nidapan,Waschkowski,40000,Senior Staff,1997-06-15
96308,Nigel,Aingworth,94821,Senior Staff,1993-02-02
10157,Nigel,Aloisi,48770,Senior Engineer,1997-12-10
268207,Nigel,Baalen,74226,Senior Staff,1994-07-17
76541,Nigel,Bharadwaj,55935,Senior Staff,1993-03-03
94681,Nigel,Clemencon,45741,Senior Engineer,1992-01-13
49527,Nigel,Coors,48646,Senior Engineer,1990-03-20
203227,Nigel,Dalphin,42879,Senior Engineer,2001-05-19
107732,Nigel,Encarnacion,44224,Senior Engineer,1994-02-08
400104,Nigel,Gewali,79552,Senior Staff,1994-11-27
24682,Nigel,Ginesta,40000,Staff,1999-02-26
73063,Nigel,Highland,40000,Senior Staff,1988-05-31
215696,Nigel,Iisaka,69942,Senior Staff,1995-12-29
209112,Nigel,Joslin,47064,Senior Engineer,1994-02-23
233613,Nigel,Masand,69544,Staff,1997-04-16
249721,Nigel,McConalogue,62255,Staff,1998-07-20
442608,Nigel,Melichar,41443,Technique Leader,1996-10-06
205331,Nigel,Melski,40000,Senior Engineer,1993-02-02
425413,Nigel,Mungall,64831,Senior Staff,1994-11-05
80160,Nigel,Oberman,40000,Technique Leader,1994-01-12
400187,Nigel,Pews,40000,Senior Staff,2001-05-18
49194,Nigel,Plesums,58086,Staff,1998-05-20
406009,Nigel,Portugali,55373,Senior Engineer,1988-04-10
88403,Nigel,Ramaiah,42013,Staff,1998-11-03
427171,Nigel,Rodham,64992,Senior Staff,2001-05-20
288485,Nigel,Rosenbaum,40000,Senior Engineer,1987-04-19
38014,Nigel,Scallan,64101,Senior Staff,1996-07-19
55139,Nigel,Sommer,61279,Engineer,1999-04-08
243565,Nigel,Veeraraghavan,40000,Engineer,1997-12-19
294161,Nigel,Wegerle,42869,Senior Staff,1993-03-10
435842,Nigel,Wroclawski,40000,Senior Staff,1992-12-26
450248,Nigel,Zaiane,68410,Engineer,1998-01-31
457964,Nigel,Zallocco,40000,Senior Engineer,1996-09-04
76142,Nikolaos,Ambroszkiewicz,88018,Senior Staff,1995-07-20
20716,Nikolaos,Basart,40000,Staff,1997-09-20
408808,Nikolaos,Birrer,51247,Technique Leader,1997-03-29
295354,Nikolaos,Brodie,40000,Senior Engineer,1985-06-21
474646,Nikolaos,Cannane,40000,Senior Engineer,1986-12-13
23224,Nikolaos,Engelmann,50328,Senior Staff,1993-08-13
283833,Nikolaos,Etalle,80394,Senior Engineer,1994-09-03
477580,Nikolaos,Guerreiro,57280,Senior Staff,1993-11-16
43068,Nikolaos,Halloran,40000,Senior Engineer,1987-05-22
210718,Nikolaos,Kalafatis,40000,Senior Engineer,1989-03-22
496577,Nikolaos,Kermarrec,40000,Staff,1996-06-07
287318,Nikolaos,Kossowski,50752,Engineer,1995-03-04
472981,Nikolaos,Lally,52882,Engineer,1998-01-03
16355,Nikolaos,Luca,80403,Senior Staff,1992-06-30
437455,Nikolaos,Marwedel,40000,Senior Engineer,1988-01-22
281288,Nikolaos,Menyhert,40000,Senior Staff,1995-10-30
98905,Nikolaos,Negoita,40471,Senior Engineer,1985-09-13
22962,Nikolaos,Peek,40000,Staff,1998-07-27
87852,Nikolaos,Pokrovskii,56372,Senior Staff,1993-05-27
217418,Nikolaos,Puppo,60671,Senior Engineer,1987-02-22
16875,Nikolaos,Radhakrishnan,40000,Engineer,1997-10-26
436991,Nikolaos,Ratnakar,62150,Senior Engineer,1994-08-17
237558,Nikolaos,Riefers,56979,Senior Staff,1988-12-04
103398,Nikolaos,Schreiter,77932,Staff,1999-08-13
95743,Nikolaos,Selvestrel,68483,Senior Staff,1996-09-24
73817,Nikolaos,Veccia,57197,Senior Staff,1986-09-22
400933,Nikolaos,Vesna,46111,Senior Engineer,1996-06-28
289353,Nikolaos,Winter,79157,Senior Staff,1987-09-18
72986,Nikolaos,Worfolk,40000,Senior Engineer,1996-07-10
98732,Nikolaus,Baca,40000,Senior Staff,1997-02-14
236417,Nikolaus,Beilner,68215,Senior Staff,1997-01-26
437271,Nikolaus,Beutelspacher,40000,Senior Engineer,1991-09-05
497044,Nikolaus,Cannane,77360,Senior Engineer,1993-05-17
299753,Nikolaus,Chenoweth,42501,Technique Leader,1986-05-31
222281,Nikolaus,DuBourdieux,40000,Staff,1999-04-19
444553,Nikolaus,Gluchowski,97585,Senior Staff,2002-05-25
428915,Nikolaus,Granlund,40000,Senior Engineer,1990-10-02
29030,Nikolaus,Heiserman,66552,Engineer,1997-11-04
201573,Nikolaus,Herath,50948,Senior Engineer,1994-04-09
276242,Nikolaus,Itzigehl,40000,Senior Engineer,1988-03-04
426129,Nikolaus,Loncour,55578,Senior Staff,2000-06-06
212139,Nikolaus,Norsworthy,40000,Senior Staff,1986-08-22
491965,Nikolaus,Porotnikoff,63554,Senior Engineer,1999-05-27
19048,Nikolaus,Radhakrishnan,64540,Senior Staff,1995-07-09
41184,Nikolaus,Ranze,55776,Senior Engineer,1994-05-14
457387,Nikolaus,Redmiles,100983,Senior Staff,1988-09-04
52271,Nikolaus,Schaft,71369,Senior Staff,1986-01-10
101204,Nikolaus,Schmiedel,40000,Staff,1994-12-30
105304,Nikolaus,Steinauer,42004,Senior Engineer,1993-06-05
460902,Nimmagadda,Aamodt,45509,Engineer,1997-08-15
239332,Nimmagadda,Bael,79509,Senior Staff,1994-01-29
107823,Nimmagadda,Bail,63309,Senior Engineer,1985-08-06
250470,Nimmagadda,Barvinok,40000,Senior Staff,1988-09-25
33652,Nimmagadda,Bridgland,44082,Engineer,1993-08-18
493871,Nimmagadda,Butterworth,51931,Senior Engineer,2001-07-18
97081,Nimmagadda,Covnot,54550,Staff,1995-09-24
204805,Nimmagadda,Crouzet,51734,Senior Engineer,1994-07-13
457612,Nimmagadda,Delaune,74377,Staff,1997-02-11
257053,Nimmagadda,Emiris,68397,Senior Staff,2001-07-08
471467,Nimmagadda,Gien,40000,Senior Engineer,1999-01-07
419487,Nimmagadda,Haldar,40000,Senior Engineer,1994-08-14
233934,Nimmagadda,Hanabata,53473,Technique Leader,1992-01-08
211984,Nimmagadda,Kalefeld,54891,Staff,1998-06-21
221118,Nimmagadda,Klyachko,40000,Senior Engineer,2002-01-04
216075,Nimmagadda,Kranzdorf,69047,Senior Staff,1998-09-26
459164,Nimmagadda,Landherr,58277,Senior Engineer,1994-02-16
238777,Nimmagadda,Luiz,53249,Senior Staff,1994-04-13
70287,Nimmagadda,McConalogue,73983,Senior Staff,1992-04-29
445190,Nimmagadda,Millington,40000,Senior Staff,1996-09-04
296524,Nimmagadda,Msuda,55080,Senior Engineer,1997-10-21
261194,Nimmagadda,Nitta,67590,Senior Engineer,1995-06-08
464935,Nimmagadda,Ranst,40000,Engineer,1997-08-24
20968,Nimmagadda,Rijsenbrij,40063,Technique Leader,1996-08-12
213863,Nimmagadda,Saoudi,42252,Senior Engineer,1991-08-23
255894,Nimmagadda,Stemann,57220,Senior Staff,1999-05-11
266564,Nimmagadda,Swiler,44949,Senior Engineer,2000-01-13
257300,Nimmagadda,Taubenfeld,85537,Senior Staff,1993-06-11
107386,Nimmagadda,Uhrig,40000,Engineer,1997-03-10
242200,Nimmagadda,Zumaque,63276,Senior Staff,1995-12-29
295351,Niranjan,Barinka,59051,Senior Staff,1989-12-31
281458,Niranjan,Biron,83954,Senior Staff,1988-11-07
450910,Niranjan,Bodoff,113566,Senior Staff,1989-02-06
90428,Niranjan,Braunschweig,87870,Staff,1998-11-19
454774,Niranjan,Bugrara,62352,Senior Engineer,1993-11-01
24166,Niranjan,Chinal,57476,Senior Staff,1991-12-31
101005,Niranjan,Erni,40000,Senior Engineer,1995-03-30
52342,Niranjan,Karcich,73705,Senior Staff,1995-02-21
482376,Niranjan,Kusakabe,40000,Senior Engineer,1995-06-11
457674,Niranjan,Lindenbaum,42168,Senior Staff,1996-05-26
38852,Niranjan,Lorys,58217,Senior Staff,1996-09-02
266762,Niranjan,Luon,57047,Senior Engineer,1992-01-09
67438,Niranjan,Makinen,40000,Senior Engineer,1997-12-04
11817,Niranjan,Markovitch,50638,Senior Staff,1993-04-12
208735,Niranjan,Narlikar,42006,Senior Staff,1986-06-26
77852,Niranjan,Parascandalo,40000,Senior Staff,1994-09-29
276074,Niranjan,Penz,40000,Senior Staff,1994-10-24
200984,Niranjan,Picht,40000,Senior Staff,1991-06-19
255432,Niranjan,Rajaraman,40000,Senior Engineer,1996-12-15
297026,Niranjan,Schaar,63468,Senior Staff,1996-12-20
255517,Niranjan,Schade,73791,Senior Staff,1991-01-16
298009,Niranjan,Schauser,78781,Senior Staff,1993-10-07
19616,Niranjan,Uchoa,45859,Engineer,1998-02-13
443797,Nirmal,Armand,40000,Engineer,1996-11-02
53204,Nirmal,Bernatsky,55342,Senior Staff,1997-05-29
292582,Nirmal,Bugrara,51546,Senior Engineer,1992-02-06
448359,Nirmal,Comellas,42393,Engineer,1999-07-01
440128,Nirmal,Constantine,40000,Senior Staff,1992-10-15
287721,Nirmal,Emden,87784,Senior Staff,1990-11-06
494815,Nirmal,Georgakopoulos,69805,Senior Staff,2000-08-27
256544,Nirmal,Gide,68952,Senior Engineer,1991-05-22
82751,Nirmal,Haumacher,56621,Senior Engineer,1995-08-08
38270,Nirmal,Hiyoshi,50671,Senior Engineer,1993-03-20
233010,Nirmal,Khamsi,43088,Senior Engineer,1997-02-07
34112,Nirmal,Kinley,67899,Senior Engineer,2000-02-19
64991,Nirmal,Legleitner,40000,Senior Staff,1993-01-20
474912,Nirmal,Lemarechal,86397,Senior Staff,1996-09-22
297423,Nirmal,Luca,40000,Senior Engineer,2002-03-23
91953,Nirmal,Luks,64003,Senior Staff,1991-05-11
53079,Nirmal,Maierhofer,58193,Senior Engineer,1994-07-06
284304,Nirmal,Malabarba,40000,Engineer,1997-09-28
486687,Nirmal,Marciano,41980,Engineer,1996-12-28
243378,Nirmal,Matzel,60221,Senior Staff,1998-10-18
490452,Nirmal,Muniz,40000,Senior Staff,1996-03-24
455626,Nirmal,Piancastelli,68743,Senior Staff,1995-12-15
497845,Nirmal,Ramaiah,42407,Senior Staff,2000-01-20
471385,Nirmal,Ratzlaff,72415,Senior Engineer,1996-07-12
451795,Nirmal,Rosaz,40000,Senior Engineer,1985-12-28
281697,Nirmal,Rusterholz,55761,Senior Staff,1990-07-10
94665,Nirmal,Talmon,52641,Senior Staff,1993-11-23
208865,Nirmal,Taubenfeld,66799,Senior Engineer,1985-03-01
437808,Nirmal,Yemenis,66628,Senior Staff,2000-08-24
57115,Nirmal,Zobel,60760,Engineer,1999-01-17
425251,Nishit,Angel,40000,Senior Staff,1992-08-07
216354,Nishit,Argence,40000,Senior Engineer,1998-04-06
40000,Nishit,Asser,57473,Technique Leader,1992-08-21
10130,Nishit,Casperson,40000,Senior Engineer,1988-06-21
430285,Nishit,Deville,55650,Senior Engineer,1993-08-28
70197,Nishit,Fritzsche,40000,Senior Engineer,1996-06-10
242248,Nishit,Garnick,73397,Senior Staff,1993-03-17
236019,Nishit,Gerlach,66788,Senior Engineer,1995-05-12
410856,Nishit,Glowinski,50559,Senior Engineer,1987-02-05
489128,Nishit,Gluchowski,53605,Senior Staff,2001-03-02
493617,Nishit,Gulik,40000,Senior Staff,1995-12-10
406336,Nishit,Heiserman,62574,Senior Engineer,2002-01-03
468354,Nishit,Kolvik,43890,Senior Staff,1994-05-19
85910,Nishit,Lemarechal,40000,Senior Staff,1992-08-09
205737,Nishit,Masamoto,40000,Engineer,1996-05-22
42173,Nishit,Matheson,40612,Senior Engineer,1994-10-17
226628,Nishit,Matteis,40000,Senior Engineer,1993-02-22
17041,Nishit,Montemayor,40492,Senior Staff,1993-01-18
202033,Nishit,Oaver,40000,Senior Engineer,1995-04-18
236972,Nishit,Ouhyoung,69064,Senior Staff,1995-03-03
437209,Nishit,Pero,47983,Staff,1999-12-12
410698,Nishit,Piazza,40000,Senior Engineer,1998-07-08
223557,Nishit,Polajnar,54176,Senior Staff,1992-09-22
47288,Nishit,Ratnaker,92306,Senior Staff,1992-01-05
414515,Nishit,Reinhard,40000,Senior Staff,1995-03-08
222438,Nishit,Sridhar,40975,Staff,1994-06-01
67885,Nishit,Suermann,40000,Senior Engineer,1991-07-25
271383,Nishit,Syang,40000,Senior Engineer,1988-10-01
474073,Nishit,Vigier,88267,Senior Staff,2000-01-03
101206,Nishit,Vitiello,55057,Senior Staff,2001-01-22
497800,Nishit,Zambonelli,61218,Senior Staff,1992-12-23
28146,Niteen,Azadmanesh,65417,Engineer,1999-02-12
445102,Niteen,Baak,48396,Senior Engineer,1987-02-15
33913,Niteen,Binkley,50784,Senior Staff,1994-11-07
492297,Niteen,Ciolek,59105,Senior Engineer,1992-07-25
290615,Niteen,Czaja,76143,Senior Staff,1994-08-26
433955,Niteen,Daescu,70623,Senior Staff,2001-12-02
444060,Niteen,Deyuan,40000,Staff,1998-07-14
